Dataset,Id,Context,Comment,Target
Davidson,19731,,RT @ivanrabago_: @Woody_AFC 빌어먹을 개자식,1
Davidson,19732,,RT @ivanrabago_: @staycoolwheels @Studhardt22 Joshua는 호모입니다. 그냥 그 근거로 그를 정지,1
Davidson,19733,,RT @j0shlegend: 왜 항상 돈도 없고 직업도 없는 년들이지... 가장 높은 기준을 가진 재정적 어떤 것에도 기여하지 않는 이유는…,1
Davidson,19734,,RT @jaaaayr: 예쁜 년은 항상 오고 있어요 ☺,1
Davidson,19735,,RT @jaaayLENo: Dese hoes aint 충성도 @ Wal-Mart #TeamIgnant #hoodcomedy #flytv #LOLATL &#128514;&#128514; 헐 https://t.co/3nKvBpR9qr,1
Davidson,19736,,RT @jaaay_guevara: @WeakndMLG @CoDGhostsScrims @ShawnAbner,1
Davidson,19737,,RT @jackiengvyen: 모든 이야기 blahblah bye bitch,1
Davidson,19738,,"RT @jacksondundan: 나쁜 트윗을 보고 ""Bitch Stfu""라고 말한 적이 있습니까? &#128514;&#128514;",1
Davidson,19739,,RT @jackwadeshow: Rick Scott이 Charlie Crist가 모든 면에서 자신의 입장을 바꾸었다고 비난하는 방법이 재미있습니다. Rick의 직위는 회사에 의해 결정됩니다…,0
Davidson,19740,,RT @jade_vidal: 나는 매일 더 차갑고 무자비한 암캐로 변합니다.,1
Davidson,19741,,RT @jadefiree: 방아쇠를 당기는 손가락으로 내 보지를 젖게 유지하시겠습니까? 고맙지 만 사양 할게,1
Davidson,19742,,RT @jadenleAnn: @22EdHam이 병으로 저년을 때렸습니다,1
Davidson,19743,,"RT @jaimescudi_: Niggaaaaaa, 왜 이 년들은 nigga 위에 그렇게 세게 넘어지나요? 그들이 어른이 되었다는 사실을 언제 깨닫고 그 바보를 후회하게 될까요?",1
Davidson,19744,,RT @jakeburnsmfc: @staycoolwheels @BloggerBoxing 왜냐하면 촌놈은 스포츠를 좋아하기 때문에...,0
Davidson,19745,,RT @jakemoneyzz: 이 년들에 대한 희망이 없습니다.,1
Davidson,19746,,RT @jakesiwy: @Ryan_Murphy3 http://t.co/i1rnKjMKeU fag,1
Davidson,19747,,RT @jakesiwy: @bhasfurter 고양이,1
Davidson,19748,,RT @jama_jam: 내가 이걸 하려는 건 아니지만 .. Studs는 trannys를 엿먹일 것이지만 그들이 개년을 묶게 두지는 않을 것입니다.,1
Davidson,19749,,RT @jama_jam: 괭이들과 직진해야 합니다 ... 점프에서 원하는 것을 말하세요 ...,1
Davidson,19750,,RT @jamiedupree: Biden 부통령과 그의 아내가 오늘 플로리다에 있습니다.,0
Davidson,19751,,"RT @janbaloch45: 파키스탄 기독교 부부가 카수르 펀자브에서 산 채로 화형을 당했습니다. http://t.co/JRxpbsL05Y
@veritaz @marvisirmed
@Goshno @AliyaNazki …",0
Davidson,19752,,"RT @janesports: NFL이 새를 뒤집는 M.I.A. 1,500만 달러의 추가 비용을 위해 @SarahSpain의 우스꽝스러움에 대한 칼럼을 다시 살펴보겠습니다. http://…",0
Davidson,19753,,RT @jarieVee_: 24. 그녀. 우리가 그녀를 찾았을 때 그녀는 너무 조잡했고 나는 그녀를 차로 끌고 가려고 했습니다. 그녀는 반격을 하고 있었고 그 년은 굉장했어...,1
Davidson,19754,,"RT @jarieVee_: 28. 기본적으로, 당신은 대담하면서도 동시에 괭이가 될 수 없습니다.",1
Davidson,19755,,RT @jasminee_gamboa: 괭이는 괭이가 될 것입니다.,1
Davidson,19756,,RT @jaunthegoat: 내 발기를 잃었고 당신의 여자 친구의 음부에서 그것을 찾았습니다,1
Davidson,19757,,RT @jaxx_staxx: “@baranosky_: 1일 다운 39일 더 팟 #대여” 니 개새끼야,1
Davidson,19758,,RT @jay_gee24: 젠장 윙크 &#128514;&#128514;&#128514;&#128514;,1
Davidson,19759,,RT @jay_ibarra95: 당신의 트윗은 아침 1시에 오레오 밀크쉐이크를 하던 때가 생각나네요!! &#128514;&#128557;&#128557;&#128557; @Vikyfdez15,0
Davidson,19760,,RT @jaylynnkoliba: @TonyJRodriguez imma 내 크루를 dis fuckin fag #3hunnad real talk nigga #turn up,1
Davidson,19761,,RT @jaymesshaylan: 젠장 jalens 느린 암캐!,1
Davidson,19762,,RT @jaynovel: 진짜 RT @JRUIZ__: 멍청한 년과 대화를 강요하는 것보다 더 나쁜 일은 거의 없습니다,1
Davidson,19763,,RT @jazzy_luvvs_you: Chantel은 사이드 괭이가 아니라 분명히 그녀가 레즈비언입니다. IM DONE WITH LIFE. 이유없이 그녀를 미워하는 모든 달.,1
Davidson,19764,,RT @jballinbutts420: @Jamie_Caudillo 당신은 둘 다 되기에 충분히 지체되었습니다. 하지만 적어도 나는 당신의 생일에 데려갈 데이트가 있습니다❤️&#128535;,1
Davidson,19765,,"RT @jburnone: 부정 행위는 우연이 아닙니다!
 자전거에서 떨어지는 것은 사고입니다!
난 여자가 여행을 하고 거시기가 없는 곳에서 착륙하는 것을 본 적이 없어!",1
Davidson,19766,,RT @jcal__: “@BlessedMannie: “@alluring____: 트윗을 하기 위해 남자친구를 사귀는 놈들이잖아요.&#128588;”” 그런 다음 헤어지자 여기에서 그를 놀리세요.,1
Davidson,19767,,RT @jcash___: Bradshaw는 괭이가 아니야,1
Davidson,19768,,"RT @jcope12003: @RealNoth @msmansk 농담하는 겁니까? #boycottCriminalIntent가 내가 좋아하는 프로그램을 잃었습니다. 벨트를 가져라, 개년아.",1
Davidson,19769,,RT @jdollasignnn: @16stanleys &#128514;&#128514;&#128514;&#128514; 난 너무 약해! 이제 그를 스토킹할 수 있어요! U 럭키 암캐 &#128557;&#128148;&#128553;&#128514;,1
Davidson,19770,,RT @jeffgallardo9: “@Sonali1123: 눈 색깔 있는 남자들 &#128525;” http://t.co/hwiPlPuxpQ,0
Davidson,19771,,"RT @jemelehill: The Planet of the Apes를 봤습니다. 내가 올해 본 더 나은 움직임 중 하나. 내가 원숭이를 원하는지, 아니면…",0
Davidson,19772,,"RT @jenebooks: @WhistGoddess 나는 ""r u queer""가 되려고 했지만 Jen do u조차 물어볼 필요가 있습니까?",1
Davidson,19773,,"RT @jenebooks: 모두 같은 소리를 내는 인디를 말하는 쓰레기 같은 느낌이 많이 들지만, 당신이 좋아하지 않는 장르는 모두 소리가 나는 경향이 있다고 생각합니다.",0
Davidson,19774,,"RT @jennaferjenbub: “@BarryClerjuste: ""A+ 이하의 모든 것 그리고 우리는 링링을 거부합니다"" http://t.co/m1QiWK4xZg"" @AustinBedsaul",0
Davidson,19775,,"RT @jennakimjones: 친애하는 Oreo에게, 수박 맛에 대해 들었던 이것은 무엇입니까? 내 크리스코 샌드위치에서 가짜 과일 맛을 유지하세요!!! 사랑…",0
Davidson,19776,,RT @jenny_barajas: “@FazeyBaby: 카메라 롤에서 가장 재미있는 사진과 함께 이 트윗을 인용하세요 &#128514;” 이 년이 모든 걸 시작했어&#128514; http://t.co/8xqcxUo…,1
Davidson,19777,,RT @jennydigi: @thotpockets ✋⭐️bitch,1
Davidson,19778,,RT @jeremiahKOEking: 모든 여성이 트로피는 아닙니다&#127942;&#128525;&#128588; 너희들 중 일부는 수료증일 뿐이야!&#128221;&#128195;&#128530;,1
Davidson,19779,,"RT @jerrilyn71: ""@HistoryGoon: 그리고 또한.pussy!..내 똥이 당신을 기분 상하게 하면.. 트위터에서 꺼져..나를 차단..그리고 가서 자지 빨기...",1
Davidson,19780,,"RT @jerrilyn71: ""@HistoryGoon: Hey dicklicker! 내가 행복하게 이혼했다고 씁쓸하지 않고! 동성애혐오증? 난 퀴어를 무서워하지 않아..나는 그들을 싫어한다! 젠장…",1
Davidson,19781,,RT @jerseywolfgod: 내가 당신의 청구서를 지불하고 일요일 아침에 잠을 자지 않고 내 인생을 망치게 만드는 경우 음부를 원하지 않습니다.,1
Davidson,19782,,RT @jesscorsonCLE: #CLE/Northeast Ohio에 좋은 펫시터를 아는 사람이 있습니까? 특히 고양이와 새. 감사해요! #클리펫츠 #네오 #클리블런…,0
Davidson,19783,,"RT @jessielee1028: @Hawkdaddy300 @GavinMHawks21 @Ur_Boy_George 네, 그건 안 될 것 같아요...젠장 버려. 농담도 하지 말아야지...",1
Davidson,19784,,"RT @jessietorr: 예 ""기본적인 암캐들""이 문제지만 이성애자 백인 남성이 누구인지 아는 사람은 모두 똑같고 너무 지루하죠??",1
Davidson,19785,,RT @jessmelkum: 젖꼭지 피어싱은 여자 개인의 비밀이라고 생각합니다. 하지만 너네들은 셀카를 찍기 위해 그들을 데려가,1
Davidson,19786,,RT @jewtanski: 찡그리면 브라우니 먹어요,0
Davidson,19787,,RT @jezzzz_: “@Ginga_Snaps13: @jezzzz_ @ShitPussiesSay Jessica 내일 목 베는 게 두렵지 않아요” @RitenourSchools @BarackObama @…,1
Davidson,19788,,RT @jfkirtley: 레즈는 1961년 월드 시리즈 #76 #08 #12 이후 양키 스타디움에서 시리즈를 잃지 않았습니다.,0
Davidson,19789,,RT @jgalt666: 위기를 낭비하지 마십시오. 에볼라를 악용하여 Repubs를 폐기하는 Dems는 외과 의사에 대한 Obama의 선택에 반대합니다. http://t.co/…,0
Davidson,19790,,RT @jillxoxo12: 불안은 이런 새끼야,1
Davidson,19791,,RT @jimjefferies: 다시는 브레이브 하트를 보지 않겠습니다! 이 새끼들은 자유를 원하지 않아,1
Davidson,19792,,"RT @jimjefferies: 사람들이 ""나는 쉽게 기분이 상하지 않지만 이것은 재미가 없었습니다.""로 시작하는 내 코미디에 대한 리뷰를 쓸 때 그 새끼는…",1
Davidson,19793,,RT @jimmerfredette: 오늘 밤 양키스 경기에 비가 내리지 않기를 바랍니다. 특별한 분위기와 게임이 될 것입니다. 지터 디저…,0
Davidson,19794,,RT @jjauthor: 미국 빈민가는 자유주의 이데올로기에 의해 주도되고 노조에 의해 위조되고 이기적인 Ds 케이터링 2parasites에 의해 파산했습니다! #tcot http://t.co/Ee2L5…,1
Davidson,19795,,RT @jjauthor: 자유주의 이데올로기에 의해 주도되는 미국 빈민가; 노동조합이 위조하고 2명의 기생자들에게 음식을 제공하는 이기적인 민주당원들에 의해 파산했습니다! #tcot http://t…,0
Davidson,19796,,RT @jjauthor: 자유주의 이데올로기에 의해 주도되는 미국 빈민가; 노조가 위조하고 기생충에게 음식을 제공하는 이기적인 민주당원에 의해 파산했습니다!#tcot http://…,1
Davidson,19797,,"RT @jm_wags: 글쎄, 나는 지금 플래피 버드를 하고 있는데 왜 그런지 모르겠어",0
Davidson,19798,,"RT @joerogan: ""천연"" 데오도란트를 사용하는 여러분, 작동하지 않습니다.",1
Davidson,19799,,"RT @jogonzalez_23: “@shinglewarf: #single http://t.co/zLzg6sjBbh”

NOOO ""내 미친년"" &#128514;&#128553;&#128553;&#128553;&#128553;&#128553;",1
Davidson,19800,,RT @john_nesby: &#128514;&#128514;&#128514; 나는 Chubb가 내 여자가 아닌 lmao에 대해 이야기하는 사람을 압니다.,1
Davidson,19801,,RT @johntherealman: “@gingerash2013: 내 메인 암캐와 내 사이드 ​​암캐가 나에게 화를 냈지만 난 두 번 잤어.” #twofucks✌️ &#127911;&#127911;,1
Davidson,19802,,RT @johntherealman: 트위터 퍼지 #pussies #ihopeitssuposetobetonight,1
Davidson,19803,,"RT @joiiiie_: 당신은 여전히 ​​옆에 있습니다 괭이, stfu",1
Davidson,19805,,RT @joselopez222: 오로라는 벨로스보다 빈민가에 가깝습니다. &#128514;&#128557;,0
Davidson,19806,,RT @josephdburns34: 젠장 u는 스트레이트 괭이입니다!&#128514;&#128514;&#128514;,1
Davidson,19807,,"RT @josepheach: D-emand
E-모두의
돈 &
사물
C-총괄적으로
R-분포
의 사이에
그들의
S-서포터",0
Davidson,19808,,"RT @joshhandsomee87: 글쎄, 나는 그녀에게 미안하다고 느꼈지만 그건 어리석은 짓이었다. 그래도 @edgarguillenjr은 그 재치를 시도하지 않는 암캐이지만 ...",1
Davidson,19809,,RT @joshuaxallen_: #tbt Halloween 2011 a spoopy hoe and her pimp daddy http://t.co/oQVP80EGhx,1
Davidson,19810,,RT @joytooawesome: @gorgeouss_kee @vintage_monroe_ bitch nooooo ! 당신이 꿈꾸는 김은 내 것이었습니다,1
Davidson,19811,,RT @joytooawesome: @im_jessicaaaaa @vintage_monroe_ 암캐 아니요.,1
Davidson,19812,,RT @jpayneancap: @A_M_Perez @sybilll @DianneWing2 @velvethammer @MyLibertyMyGun @sdalexander11 @Aoakleyc 그녀는 New York Yankee prog라고 확신합니다…,0
Davidson,19813,,"RT @jrsalzman: 도시에 살면서 플라스틱 아래에서 고기를 사는 Buzzfeed 남성, 총을 사용하고 사냥하러 가는 조롱 소녀. 누가 더 남자다운가요?",0
Davidson,19814,,"RT @juanadog: Dallying은 암캐들을 위한 것입니다. 나는 딜리, 독점적으로.",1
Davidson,19815,,RT @judiebaby_: @Vnxthny 주의!!! Keshonna Alexander는 세계 최고의 음부를 가지고있었습니다. 맛좋은 아스파라거스&#128523;&#128525;&#128536;&#128079;&#128588;&#128514;&#128514;&#128514;&#1285583;&#; &#128523;&#128525;&#128525;,1
Davidson,19816,,RT @juiceman829: @herk87 @RealMichaelKay 당신의 아내가 젖어있는 보지가 다른 거시기를 얼마나 원합니까? #큰 머리,1
Davidson,19817,,RT @juicygenie: @thotpockets 귀엽다고 생각하는 뚱뚱한 년들,1
Davidson,19818,,RT @juicygenie: Sheryl crow be my mom,0
Davidson,19819,,RT @julia_rodd: 케니가 화나면 빈민가 흑인처럼 말을 하고 정말 그가 눈치채지 못하는 것 같아요 HAHAHAHAHAHAHA 나는 웃고 있어요 @ …,1
Davidson,19820,,RT @juliebenz: 유니콘의 눈물을 마셔요... RT @thecarnage07: @juliebenz 그리고 금발은 잘 안 늙는다고 하더라고요 :) 20대 같으시네요 :) 호…,0
Davidson,19821,,"RT @junnDem: 여자가 당신을 걱정한다면 그녀는 작은 일에 화를 낼 것입니다. 당신이 그것을 처리할 수 없다면, 당신은 괭이를 받을 자격이 있습니다.",1
Davidson,19822,,RT @jusabadgirl_: 내가 SNEAKY년보다 더 싫어하는 것은 없습니다,1
Davidson,19823,,"RT @jusangel_: 배는 언제나 배입니다. bae가 bae가 아니어도 여전히 bae입니다. 그러므로, 당신은 돌아다닐 수 있습니다 ✌️",1
Davidson,19824,,"RT @justicechrist: @ChillAssTweets_ @SimplySoulful 옆에 앉으면 옆에 있는 여자와 옆에 있는 암캐가 ""헤이 베이비""라고 문자를 보냅니다.",1
Davidson,19825,,RT @justjomartinez: @Vidal_Lucia 수학 숙제를 너무 많이 하셨어요 괭이 &#128514;&#128514;,1
Davidson,19826,,RT @justjor_: 이 년들을 위한 0 에너지,1
Davidson,19827,,RT @k_ree2: “@Trentdamanz: 이 년들은 충성스럽습니다” 줄거리 반전,1
Davidson,19828,,RT @kaaatt0: 내 여가에서 니 년들을 모두 낚아채고 있어,1
Davidson,19829,,"RT @kaegann: ""사람이 너무 싫다면"" 치와와로 변신하세요. 작고 징징거리는 암캐가 되고 싶기 때문입니다.",1
Davidson,19830,,"RT @kaitlyn_lardi: ""@17Seniors: 그래서 나는 기본적으로 내가 화나면 겁이 없는 년이 된다""",1
Davidson,19831,,RT @kamaalrkhan: @ArvindKejriwal 경력 tho apka waise bhi khatam ho chukka. 당신은 새로운 Amar Singh가 되었으므로 홍보를 위해 노력하십시오 #Kejr…,0
Davidson,19832,,"RT @kanYeBreast: seeee RT @phontigallo: ""저 년이 당신의 언급에 한 번만 더 뛰어들게 놔두세요, 들어요?"" http://t.co/VqHWqhvnwB",1
Davidson,19833,,RT @karen_gonski: 나는 남자들이 무슨 일이 있어도 좋아하는 여자 중 하나였으면 좋겠어... 땀을 흘리고 머리를 묶을 수 있고 그들은 옷을 입을 수 있을 텐데…,0
Davidson,19834,,"RT @karessaNV_M: 내가 새라면, 당신은 내가 똥을 싸는 첫 번째 사람이 될 것입니다.",1
Davidson,19835,,RT @karlos_budah: @RealNiggaSherm 예 형님 이 일이 어떻게 돌아가는지 아시죠?,1
Davidson,19836,,"RT @karlos_budah: 분대를 풀어주세요 @1stBlocJeremiah, @RealNiggaSherm 우리는 이 계집에 있습니다 Solid FIRST BLOCK FREEE US",1
Davidson,19837,,RT @karlos_budah: 머리하고 키스해줘,1
Davidson,19838,,RT @karlos_budah: Gone kill me bitch 새끼야 &#128076;,1
Davidson,19839,,RT @karlos_budah: 이 년이 지금 우리 엄마를 만나고 싶어한다는 걸 알아,1
Davidson,19840,,RT @kaseymizell: 같이 사진 찍는 게 쓰레기일 수도 있고 아닐 수도 있습니다 http://t.co/bPJWl1aO2E,0
Davidson,19841,,"RT @kathyislovely: '체 위가! RT ""@wigga32: 그녀가 당신을 참는다면 그것은 그녀가 당신을 사랑하기 때문입니다.",0
Davidson,19842,,RT @katmurda: 난 너무 착하지만 난 정말 나쁜 놈이야 .. hard 2 explain,1
Davidson,19843,,"RT @kcarmouche: 어떻게 진짜야, 너네 책에 돈 쓰지마? 하지만 추는 고양이를 때리기 위해 여자 샤넬을 샀어!",1
Davidson,19844,,"RT @keeLivinLavish: 이 년들이 날 섹스하고 싶어해, 왜냐하면 몰리가 욕을 먹었으니까&#128517;&#128138; http://t.co/xTnO13TnUS",1
Davidson,19845,,"RT @keep_ita_hunnit: 야 개년들 몸이 있긴 하지만 세지 않는 것처럼 행동해 너가 서로를 ""사랑""했으니까 lmao",1
Davidson,19846,,RT @keithscho: 무슬림의 순수함 보기. 무함마드를 연기한 그 친구는 지금 엄청난 양의 음부를 얻고 있을 것입니다.,1
Davidson,19847,,"RT @kekelovingmytwo: ""@1stBlocJeremiah: 좋은 고양이가 니 인생을 바꾼다! &#128514;&#128557;""",1
Davidson,19848,,"RT @kellconnolly: 남자들은 ""엉덩이가 없으면 레깅스를 입지 마세요""라고 말하며 근육질 셔츠를 입고 돌아다니는 겁쟁이들이 보이죠...",1
Davidson,19849,,"RT @kelseyreneee_: @ em' do ""@Jakelewis44_: ""Hoes gon be hoes"" 닥쳐. 당신은 괭이 &#128514;&#128514;&#128064;""",1
Davidson,19850,,"RT @kendra_kay25: @WhiteyPants11 당신은 그 이모티콘을 사용하는 개자식입니다. 어쨌든, 당신은 내 가장 친한 친구 중 하나이며 결코 지루한 순간이 없습니다 ...",1
Davidson,19852,,RT @kendramarie91: “@vngelinaa_: 토네이도 사이렌.... 적어도 여러분과 함께 죽을 것입니다 @Xo_t33 @a_krizanovic @kendramarie91 &#128557;” 그리고 이 호…,0
Davidson,19853,,"RT @kenohtoopretty_: i don't want no thot , a thot is a girl that can't get no❤️, 다른 작은 년들과 어울리고, 그녀를 입고…",1
Davidson,19855,,RT @kep0ne: @quanb24 이 개새끼 새끼야,1
Davidson,19856,,RT @kep0ne: @Krislisisms가 방금 그 친구를 게이라고 불렀다고 확신합니다.,1
Davidson,19857,,RT @kevantee_: 괭이들은 다른 사람과 섹스할 수 있다고 재빨리 말하지만 그게 당신에게 무슨 소용이 있지만 당신을 나쁘게 보이나요? &#128514;&#128514;&#128514; 쿠키를 원하십니까?,1
Davidson,19858,,RT @kevinkoski: Jeremy Lin이 양키스 모자를 쓰고 Lebron에 덩크를 하고 Brett Favre 앞에서 Tebowing이 축하했다면 ESPN은 ...,0
Davidson,19859,,RT @kevnasto: 깜둥이를 집에 들여보내느니 차라리 뚱뚱한 여자랑 섹스하고 싶어요.,1
Davidson,19860,,RT @kg4hunnid: 이런 쓰레기는 대학으로 돌아가라 @GenoSmith7,1
Davidson,19861,,RT @khadijzah: 사람들은 ba에서 누구인지 정말 빨리 알아요.,1
Davidson,19862,,RT @khadijzah: 누군가는 당신의 여자 엉덩이를 사랑할 것입니다 그것은 내가 아니지만 누군가는 당신을 사랑할 것입니다,1
Davidson,19863,,RT @khernns: 요즘 갑자기 이 년들이 축구를 좋아해요 ㅋㅋㅋㅋ,1
Davidson,19864,,RT @khloekardashian: 기본 년들은 원하지 않습니다,1
Davidson,19865,,"RT @khloewithoutheC: @TypicalMinions: ur 친구와 암캐가 함께 싫어할 때 http://t.co/LPLAYEfI7q"" @felferrara us as n…",1
Davidson,19866,,RT @khulekile_32220: 좋은 여자를 엿먹이는 카르마는 결국 너와 함께하는 암캐야,1
Davidson,19867,,"RT @kialloyd22: ""알겠습니다. 저는 기아이고 중간 이름은 호모입니다."" -딜런",1
Davidson,19868,,RT @kiaspeaks: Yall은 계속해서 음력을 추적하지만 자신의 음경을 통제하는 데는 어떤 노력도 기울이지 않습니다. 하지만 알았어...제 생각에는. 뭐니뭐니해도…,1
Davidson,19869,,RT @kid_nipsey_400: 개년아 어떻게 생각했어? &#128514;,1
Davidson,19870,,RT @kid_nipsey_400: 개년아 귀엽지 않고 그냥 포토제닉해 &#128514;,1
Davidson,19871,,RT @kiddsmy_pyt: 매주 새로운 남자친구가 생기네요.. 화이팅하세요?,1
Davidson,19872,,RT @kidnoble: Olivia가 이 말을 믿어준 새입니다. #ScandalABC,1
Davidson,19873,,RT @kiii_anna: 개새끼들보다 먼저 양동이 모자를 쓰고 있었어요 http://t.co/9XPBV1VDN7,1
Davidson,19874,,"RT @killaaakam_: 누가 이 년들을 죽이고 있습니까, BP? &#128564;",1
Davidson,19875,,RT @kimble_zyelon: 예쁜 여자를 보면 이 년들에게 YASSSS를 죽이는 것 같아요 &#128571;&#128525;&#128553;&#128514; http://t.co/bOVprgb4W9,1
Davidson,19876,,RT @king_daddy001: 저년은 빨간 COOTCHEE 로버와 똥을 가졌어 &#128514;&#128514;&#128514;&#128514;&#128514; @erykahminor_,1
Davidson,19877,,RT @king_lazi: Karma는 암캐입니다.,1
Davidson,19878,,"RT @kingdomofwench: @graceishuman ""우리는 민주당원이고 Charlie Baker를 지지합니다!"" 긁고 싶게 만드는 광고...",0
Davidson,19879,,RT @kingsleyyy: 당신이 그 자리에 개년을 집어넣은 후의 모습입니다. http://t.co/GPND50I5Of,1
Davidson,19880,,RT @kingsleyyy: 사람들을 창녀라고 부르는 같은 사람들이 chalupa를 위해 거시기를 빠는 주요 사람들입니다. 걱정하세요.,1
Davidson,19881,,RT @kishtwistemup: 인생이 짧아서 짠맛이 납니다.. 행복하세요.,1
Davidson,19882,,RT @kitcoskjones: 너무 재미없어요....,1
Davidson,19883,,RT @kitt: @shinypb 당신 뿐만이 아닙니다. 그리고 그 pom 물건? 완전히 포르노.,0
Davidson,19884,,"RT @kizzmybutt: ""나도 저년 싫어""",1
Davidson,19885,,RT @kj_feliciano: @vivalamarley ye dem hoes crazy,1
Davidson,19886,,RT @kohkohbxtchzz: (나와 같은) 진짜 암캐들은 그렇지 않은 경우에도 일부를 얻도록 합니다. ㅋㅋㅋ,1
Davidson,19887,,RT @koleworld4: 하지만 난 파산한 년들과 어울리지 않아 &#128524;,1
Davidson,19888,,RT @koleworld4: 내가 나올 때마다 나는 newwww 년들과 함께하지 않습니다,1
Davidson,19890,,RT @koniikonn: “@_Weezy_Wee: 물어보면 모든 년들이 게이야” 내가 아니라 나는 모두 섹슈얼하다,1
Davidson,19891,,RT @koolestbreeze: 감사합니다 Charlie!! http://t.co/iw06cCEkND,0
Davidson,19892,,RT @kooleyCobain: 당신은 한 번에 2~3명의 암캐를 좋아하는 데 너무 바빠서 찾고 있는 것을 찾을 수 없습니다.,1
Davidson,19893,,RT @koreyona_unique: 난 엉망으로 사는 지저분한 암컷이 싫어... 어딘가에 앉는 것처럼 . 고급 괭이를 얻으러 가십시오 &#128536;&#128564;&#128129;,1
Davidson,19894,,"RT @korsczurek: 오늘은 코알라를 안고, 캥거루와 셀카를 찍고, 맹렬한 맹금류를 보고, 빌어먹을 에뮤를 쓰다듬어야 합니다... wtf ...",1
Davidson,19895,,RT @kostaskarelis: Cincy 팬들은 #CLE에 대해 쓰레기 같은 이야기를 하고 @Cavs가 속한 것처럼 응원합니다. #stillCLE #CLE하루종일 #고브라운,0
Davidson,19896,,RT @kpips_forever: 아무도 보지 않고 싶어,1
Davidson,19897,,"RT @kreptplaydirty: Jammer는 방금 ""mustard on the beat ho""가 ""Abdullah on the beat""라고 말하는 줄 알았다고 말했습니다. LOOOOOOOL",1
Davidson,19898,,RT @krisinizu: 면도한 음부는 못생겼어요.,1
Davidson,19899,,"RT @kristajayMFC: 아니 엄마. 나는 ""드라마틱한 / 미성숙한"" 것이 아니라 단지 정신적인 문제가 있고 당신은 암캐와 성기입니다.",1
Davidson,19900,,"RT @kristinhersh: 내 아들, Wyatt: ""빨간 목이 마르지 않도록 숭어가 있습니까?""",0
Davidson,19901,,RT @krystalschnutz: 내가 임의의 암캐 엉덩이를 먹을 수 있다면 iggy의 엉덩이를 먹을 수 있습니다.. #randomthought #randomthot #shitiwouldneverdo,1
Davidson,19902,,RT @ktthegod: 행복하려면 관계를 맺어야 한다고 맹세하는 멍청한 년들이 싫어요. 여러분은 솔직히 삶을 재평가할 필요가 있습니다,1
Davidson,19903,,RT @kuczaaaK: 8살 #wtf가 하는 쓰레기 같은 말을 듣고 있습니다.,0
Davidson,19904,,RT @kurngb: 최근에 이 년들이랑 잘못된 건가요?,1
Davidson,19905,,"RT @kushed_420: ""장난이야 개년아 얼굴 좀 고쳐줘"" &#128514;&#128514;&#128514;&#128557;&#128557; http://t.co/8lRHRZcaUK",1
Davidson,19906,,"RT @kvchef26: ""@xomaryjeanxo: 이건 내 보지가 아니라 당신의 것입니다 http://t.co/qokhLnXAi1"" 내 생각엔 이게 내가 가장 좋아하는 누드 사진이 아닐까....젠장",1
Davidson,19907,,"RT @kvi2xs: ""@ImNeverChillin: 개년아, 갭? RT ""@porkhub: 저는 모델입니다 Yall 년들은 나에게 아무것도 말할 수 없습니다"" http://t.co/yuoMXTdHt…",1
Davidson,19908,,"RT @kwagiheath: ""편하다""지만 나 같은 niccas는 ""Com-tha-ble""이라고 ...smh",1
Davidson,19909,,RT @kxllcity_: 왜 여자들은 귀엽다고 생각하고 항상 무례하다고 생각하고 아무 이유없이 그 똥이 귀여운 년이 아니라고 생각합니까?,1
Davidson,19910,,RT @kxnggerald: 실직한 놈들이 모든 창녀들을 가지고 있다 &#128514;&#128546;,1
Davidson,19911,,RT @kxngnandi: &#128175; 암캐가 그랬으면 좋겠어. http://t.co/6Fm6UIgKdm,1
Davidson,19912,,RT @kxngtae: niggas는 여자를 속이고 그녀를 스토킹하고 계속해서 그녀를 괭이라고 부릅니다. 그녀는 너무 빨리 포기했다,1
Davidson,19913,,"RT @kxyIx: 여자들은 누군가의 남자친구를 훔치는 것을 좋아해요, 그건 귀엽지 않아요 여러분 모든 여자들은 도덕과 삶의 목표가 필요합니다",1
Davidson,19914,,RT @kyanne_smith: @rahshauna. 당신은 개년이 아니에요.,1
Davidson,19915,,"RT @kyle_park: ""농부처럼 노래하려면 거름을 많이 제련해야 합니다."" #행윌리암스 http://t.co/XKwON1L0nB",0
Davidson,19916,,RT @kylegotjokes: 니 여자가 내 트윗을 좋아할 때 나 http://t.co/MaOkZqlAOs,1
Davidson,19917,,RT @kylerea03: 약사에 가서 약이 15분 안에 준비될 거라고 하면.... 쯧쯧쯧 30이 되었어요... #stillwai…,1
Davidson,19918,,RT @laceeybugg: @hedge_brandon 당신은 정말 퀴어입니다 ,1
Davidson,19919,,RT @lachlan: 누가 워싱턴 포스트에 Charlie Crist가 민주당원이라고 말하고 싶습니까? http://t.co/LGzzYusEKZ http://t.co/2jCVv7qxqf,0
Davidson,19920,,RT @laken_heavner: 나는 나쁜 놈이고 다루기 힘들고 고집이 세고 태도가 있습니다. 참아주신 분들께 죄송합니다 &#128582;,1
Davidson,19921,,"RT @laken_heavner: 내가 정말 원하는 것은 H&R의 브라우니, 아이스 라떼, 내 아들, 그리고 영화가 있는 담요입니다. 그것은 꽤 굉장하게 들린다...",0
Davidson,19922,,RT @lamLilDurk: 흑인 여자애들은 돈에 대한 복수와 그런 멍청한 짓을 위해 놈들을 성교시키니까,1
