Dataset,Id,Context,Comment,Target,abuse
AbuseEval,88843,,@USER 매우 일반화된 문장입니다. 당신이 말하는 것은 모든 경제 지표에 어긋납니다. 아일랜드/유럽의 GDP가 증가한 가장 큰 이유 중 하나는 이동의 자유 때문입니다. 납세자를 생각한다면 먼저 국유화 된 은행 부채를 찾으십시오! 이민자가 아닙니다.,0,NOTABU
AbuseEval,82077,,@USER 퇴거 위기에 처한 가족들과 함께 일하는 친구와 방금 대화를 나눴습니다. 그녀는 일을 쉬는 날과 허리케인 보급품에 지출되는 돈으로 인해 앞으로 몇 개월 동안 증가할 것으로 예상하고 있습니다. #TheStruggleIsReal,0,NOTABU
AbuseEval,65398,,@USER 얼마든지 젠장,1,EXP
AbuseEval,65130,,"@USER 이것은 불가능합니다. 캘리포니아는 엄격한 총기 규제를 시행했습니다. 법 집행 기관과 운 좋게 허가를 받은 사람만이 공공 장소에서 휴대할 수 있습니다. ""공격 무기""는 금지됩니다.",0,NOTABU
AbuseEval,44368,,@USER @USER @USER 당신을 돕기 위해 조금 더 최근의 것입니다. URL,0,NOTABU
AbuseEval,26536,,4. 시골에 발을 들여 놓고 지상에서 일어나는 일에 대한 감각이나 느낌이 없습니다(텔레그램 및 트위터 시청 제외)는 TV에서 축구를 시청하고 경기장에 앉아 있을 때 선수들이 육체적으로 어떤 일을 겪고 있는지 이해한다고 주장하는 것과 같습니다. 소파 먹는 칩,0,NOTABU
AbuseEval,97548,,@USER 적어도 당신은 정직합니다 lmao,0,NOTABU
AbuseEval,37848,,@USER 당신이 가장 매력적입니다!! 진지하게 MAGA ets는 소름 끼치는 맛이 있습니다. 다른 분들은 보면 매력만점!! 게다가 우리는 섬의 이쪽에 멋진 머리카락을 가지고 있습니다!! \영형/,0,NOTABU
AbuseEval,30385,,@USER @USER 캘리포니아가 전국에서 가장 엄격한 총기 규제를 하고 있다는 사실을 알고 계시나요? 아니면 그냥 무시하시겠습니까?,0,NOTABU
AbuseEval,39246,,@USER 그는 처음부터 교황이 되어서는 안 됩니다. 그는 예수회입니다.,0,NOTABU
AbuseEval,68010,,@USER 너무 많은 부패한 사악한 존재가 정부 직책을 보유하고 있거나/또는 gvt 직위에 있는 부패하고 사악한 존재에 대해 너무 많은 영향력을 가지고 있습니다. & 대다수는 혼합에서 소수의 가짜 보수주의자가 있는 좌파를 가리킵니다. 힐러리/오바마와 그 측근이 여전히 자유롭게 걷는 이유는 무엇입니까?,1,EXP
AbuseEval,38673,,@USER @USER 우리가 할 수 있는 다른 플랫폼은 없나요?,0,NOTABU
AbuseEval,10621,,@USER @USER 저는 머펫이 아닙니다. 저는 푸에르토리코 출신의 6피트 2인치 215파운드 유권자입니다.,1,IMP
AbuseEval,23247,,@USER @USER 저는 Brett에 대해 이야기하고 있습니다. 이기고 크게 움직이지 않으면 곤경에 처하는 사람이다.,0,NOTABU
AbuseEval,66339,,@USER 얘도 최악이고 소름돋음,0,NOTABU
AbuseEval,31173,,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 사랑합니다 트럼프는 자유주의자들과 민주당원들이 말하고 듣고만 있는 무언가를 하고 싶었습니다,0,NOTABU
AbuseEval,11299,,@USER 와이어를 참조할 때마다 내가 생각할 것은 출구 단계가 왼쪽이라는 것뿐입니다.,0,NOTABU
AbuseEval,52042,,@USER 진짜 똥 URL,0,NOTABU
AbuseEval,28676,,@USER @USER 그는 그녀와 함께 있습니다. 예수님께서 그녀를 당신의 손바닥 안에 가지고 계시다는 것을 믿으십시오. #예수님을믿습니다 축복합니다!,0,NOTABU
AbuseEval,49005,,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 동의합니다. 그녀는 행정부 이민 고문입니다. 그것은 낙담입니다. 그녀는 그것을 하라고 들었다. 내기는 Miller👌 King of the racist base dog whistle입니다.,0,NOTABU
AbuseEval,27118,,@USER 3/ 당신은 Justin을 원하는 만큼 좋아할 수는 없지만 보수주의자들은 기후 변화를 고려할 계획이 없으며 노골적인 잘못된 정보를 사용하여 우리가 남쪽에서 빌어먹을 소시오패스와 협상하고 있는 것이 Trudeau의 잘못이라고 믿게 만듭니다.,1,IMP
AbuseEval,50526,,1년된 회색/흰색 줄무늬 고양이(올랜도): 1년된 암컷 회색/흰색 줄무늬 고양이. 실수로 밖에 두고 가버렸습니다. 그녀는 우리 가족의 일원이고 우리는 그녀를 몹시 그리워합니다. 그녀의 행방에 대한 정보가 있는 사람이 있으면 언제든지 저희에게 연락해 주십시오. URL URL,0,NOTABU
AbuseEval,83891,,"@USER @USER 야, 왜 #DeepState 문서를 비밀로 유지하려는 겁니까? #MAGA @USER #LockThemUp",0,NOTABU
AbuseEval,20005,,"@USER 들어오는 ""사악한 콩"" 음모 견과류",1,EXP
AbuseEval,61480,,@USER 그는 자신을 화나게 하는 결과에 대해 걱정하고 있습니다.,0,NOTABU
AbuseEval,96551,,20180919: Chris Hall CBC: 자유당의 가을 전략이 방금 Leona Alleslev URL이라는 이름의 벽돌 벽에 부딪쳤습니다.,0,NOTABU
AbuseEval,90504,,@USER @USER 정말 소름돋네요. #떠나 버리다,0,NOTABU
AbuseEval,47826,,"@USER ""어제 출시하기로 결정한 이후로 큰 영향을 미쳤습니다."" #maga",0,NOTABU
AbuseEval,54569,,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 오늘날 libdem이 (1) 보수주의자 (2) Corbyn보다 더 당신의 분노를 받을 자격이 있는 이유는 무엇입니까?,0,NOTABU
AbuseEval,82604,,@USER @USER @USER @USER 노예 시절 민주당원은 보수적이었다는 말을 잊었습니다.,0,NOTABU
AbuseEval,40604,,@USER 거짓말 그만해! 조사할 버거가 없기 때문에 FBI는 관여하지 않습니다. 모든 자유주의적 행보가 지연됩니다.. KAVANAAUGH가 확인될 것입니다 #GINSBERGISNEXT 🤣🤣🤣🤣🤣😋😋,0,NOTABU
AbuseEval,50361,,@USER 보수와의 전쟁: #Antifa,0,NOTABU
AbuseEval,39402,,@USER @USER 울어? 🙄,0,NOTABU
AbuseEval,94175,,@USER @USER rugrats는 총기 규제를 믿습니다,0,NOTABU
AbuseEval,74122,,@USER 안티파가 클린턴과 소로스가 지불하는 것처럼 민주당이 지불합니다.,0,NOTABU
AbuseEval,79563,,@USER 부끄럽습니다. 그는 유죄가 입증될 때까지 무죄입니다. 그녀가 거짓말을 하기 때문에 일어나지 않을 것입니다.,1,EXP
AbuseEval,49969,,@USER 당신은 이것을 얻었습니다. 문제가 무엇이든 당신은 그것을 극복할 만큼 충분히 강합니다. 매일 쉬워집니다.,0,NOTABU
AbuseEval,51466,,@USER 45가 땀을 흘리고 있습니다. 그는 그가 망했다는 것을 알고 있습니다. 틱 록. 오렌지는 새로운 오렌지입니다.,0,NOTABU
AbuseEval,92407,,@USER @USER @USER 비꼬는 거였으면 좋겠는데... 그녀는 버릇없는 놈처럼 행동했습니다.,0,NOTABU
AbuseEval,43741,,@USER 자유주의자들은 모든 것을 3개의 링 서커스로 바꿨습니다.,0,NOTABU
AbuseEval,72096,,@USER 그리니 그녀는 버릇없는 엘리트 놈처럼 행동했습니다. 그녀는 마땅히 받아야 할 요점을 빼앗겼습니다. 그녀가 오늘 승리할 만큼 충분히 훌륭했다면 그것은 중요하지 않았을 것입니다. 그녀는 아이콘이자 내가 스포츠에서 본 가장 훌륭한 여성 중 한 명입니다. 그녀는 나쁜 하루를 보냈다. 뉴스 가치가 없는 것으로 이동하십시오.,1,EXP
AbuseEval,71846,,@USER IHMYKGODOOSJ 그는 아름다움의 전형입니다,0,NOTABU
AbuseEval,50345,,@USER 그들이 시도를 거부하면 총기 통제가 작동했는지 어떻게 알 수 있습니까?,1,IMP
AbuseEval,74912,,@USER 그가 방금 말한 모든 것. 총기 규제가 필요한 이유가 바로 여기에 있습니다. 생명을 구하는 것입니다. 생명을 구하는 것 외에 다른 것은 중요하지 않습니다. 어떤 사람들은 2차 수정안으로 인해 흐트러져 있습니다. 내 권리입니다. 울음 소리! 겁쟁이는 감정을 치워라! 총을 멀리 치워 겁쟁이. 총=겁쟁이,1,EXP
AbuseEval,81655,,@USER @USER @USER @USER @USER @USER @USER 아니면 양조장에서 오줌을 싸고 !! 모자,0,NOTABU
AbuseEval,82193,,@USER @USER @USER 일반적으로 진보주의자들은 성급하게 결론을 내립니다.....그들은 유죄가 입증될 때까지 정당한 절차나 결백을 믿지 않습니다.....그들은 가장 ANTI AMERICAN 무리입니다.,1,EXP
AbuseEval,41056,,@USER 나는 그녀가 옳든 왼쪽이든 상관없어요 tv로 돌아가기 개년 사무실에서 TV 스타 하나는 좋은 것 이상입니다 #hollywoodisscum,1,EXP
AbuseEval,85266,,@USER 당신은 천사입니다💜,0,NOTABU
AbuseEval,64987,,@USER @USER 네!!!! 안티파도!!!!,0,NOTABU
AbuseEval,14902,,@USER 그녀는 지옥처럼 못생겼고 아무도보고 싶어하지 않습니다. ㅋ ㅋ ㅋ :),1,EXP
AbuseEval,27108,,@USER 감옥까지...,0,NOTABU
AbuseEval,10224,,@USER 그녀는 최고의 #facts,0,NOTABU
AbuseEval,27276,,@USER @USER가 당신의 계급에 합류할 수 있습니까? #리미포안티파?,0,NOTABU
AbuseEval,15568,,🇺🇸 판매용 - BUY #American #Flag #USA ▶ Shopping-Sale .org ◀ #USA_Flag_4U #Shop_8_9 #MAGA #AmericaFirst @USER #Trump #POL_8_27_QX URL,0,NOTABU
AbuseEval,90932,,@USER Bruh 몇 번 떨어 뜨리고 발로 차고 다시 잡았습니다. 이제 그것이 G 엉덩이 똥이 아니라면 😂😂,0,NOTABU
AbuseEval,34477,,@USER @USER 패러디 안티파 페이지도 이 젠장을 감당할 수 없었어,0,NOTABU
AbuseEval,17789,,@USER 당신에게 그것을 깨뜨리는 것이 싫지만 총기 규제는 자살률에 영향을 미치지 않습니다. 방법만 변경됩니다. 사실 = 상처.. URL,0,NOTABU
AbuseEval,25659,,@USER 당신은 우리 모두에게 영감을 줍니다.,0,NOTABU
AbuseEval,10434,,@USER 센 팀 케인은 지하실 소년인 아들이 FBI에서 블랙 옵트(Black op)로 Antifa 테러 조직을 조정하고 가담하면서 자신의 틈새 시장을 찾았다는 사실에 황홀해합니다! URL,0,NOTABU
AbuseEval,34800,,@USER @USER는 은퇴해야 합니다. 그녀는 끝났습니다.,0,NOTABU
AbuseEval,20346,,@USER @USER Lmao가 공개적으로 누군가에게 행복하다고 말하는 것은 마법처럼 그 사람에 대한 감정을 멈추고 끝이 아니라는 의미가 아닙니다. 당신은 전에 bf를 한 적이 있습니까? 💀 그리고 마지막으로 아무도 그녀가 그와 함께 있어야 한다고 말하지 않았습니다. 직후의 엉망진창이다.,0,NOTABU
AbuseEval,72877,,@USER @USER 트럼프 대통령이 사람들에게 식사를 나눠주는 동안 사람들이 악수하고 포옹하는 모습이 정말 보기 좋습니다! #폭스뉴스 #CNN #더뷰 #MAGA #ABCNEWS #CBSNEWS,0,NOTABU
AbuseEval,43347,,@USER FIRE와 AIR의 차이점을 보여드리겠습니다.......... 공기 자체처럼 예측할 수 없는 Sam Donald Gemini...KAHLILI MACK ARIES...그는 항상 불타고 있습니다...Every 매 게임 경기 내내 공을 쥡니다.... Sam Donald는 Donald Trump처럼 쓰레기 쓰레기를 버려요........,0,NOTABU
AbuseEval,28696,,@USER 당신이 최고입니다,0,NOTABU
AbuseEval,21865,,@USER @USER 이제 고통이 옵니다.............. #MAGA🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 #WWG1WGA URL,0,NOTABU
AbuseEval,43806,,@USER @USER 도대체 에디가 누구라고 생각해?,1,IMP
AbuseEval,95209,,@USER @USER #MAGA #레드웨이브 베이비,0,NOTABU
AbuseEval,77521,,@USER 미국에서 우리 군대에 감사하지 않는 사람?!?!? 그녀의 남편은 전장에서 죽지 않았다...그는 집에서 죽었다!! 그녀는 총기 규제와 정신 질환에 관한 더 강력한 법률을 위해 싸워야 합니다! @USER는 경찰의 잔혹성에 관한 것입니다...그녀는 문제에 대해 스스로 교육해야 합니다.,1,IMP
AbuseEval,71401,,@USER @USER David stop은 총기 반대 사람들의 대변자였습니다 당신은 명성을 찾는 벌레에 불과합니다 이제 antifa BLM과 모든 급진 좌파 그룹도 폭력적이고 사람들에게 상처를 준다는 것을 기억하십시오. 그러나 물론 당신도 그들에게 동의합니다.,1,EXP
AbuseEval,31213,,@USER @USER @USER @USER @USER 그녀와 그와 합동 계정을 맺습니다. 저와 그로크를 태양 아래서 다 불렀습니다 동일인 여성 인종차별적 빨간목 안티파 KKK 회원 할머니들 (네 할머니들) 하하 등,0,NOTABU
AbuseEval,72866,,@USER @USER 나치를 싫어하면서도 내가 좌파나 안티파 지지자라고 생각하니 웃기네요. 그래도 넌 볼워셔.😁,1,EXP
AbuseEval,73016,,@USER 당신이 섹스 로봇 모델의 이름을 짓고 있다는 것을 알고 있습니다.,0,NOTABU
AbuseEval,34671,,@사용자 퇴장! California는 Trump 지지자들이 모든 선거에서 공화당에 투표할 것이라는 사실을 알고 있습니다! Hey Hey HO HO 불법 외계인들은 사라져야 해! #헤이,0,NOTABU
AbuseEval,52728,,"이번 주는 Clarence Thomas 확인 청문회를 시민적이고 친근하게 보이게 할 것입니다."" URL #TCOT #MAGA #RedNationRising""",0,NOTABU
AbuseEval,83886,,@USER @USER 그런 놈의 멍청이😂,0,NOTABU
AbuseEval,19886,,@USER 적그리스도. 로마 카톨릭 교회는 악마의 집입니다.,1,EXP
AbuseEval,98403,,@USER @USER Juan은 자신을 확인해야 합니다. 그는 완전히 통제 불능 상태입니다.,1,EXP
AbuseEval,49519,,@USER @USER 얘가 딜도라 웃기다!,1,EXP
AbuseEval,85166,,@USER 흠흠 🧐🧐 아무도 아무것도 하지 않으니 타자마다 투수를 바꾸지 마세요. 또한 그가 천재라면 이 팀이 한 달 전에 정점에 이르렀음을 깨달아야 할 것입니다.,0,NOTABU
AbuseEval,91705,,@USER @USER 자유주의자들의 지옥입니다. 그들을 모두 캘리포니아로 옮기고 동쪽 국경에 벽을 건설하십시오.,1,EXP
AbuseEval,84429,,@USER @USER 보수적인 사람들만 덤벼듭니다.,0,NOTABU
AbuseEval,92335,,@USER 민주당원은 상관하지 않습니다. 그들은 트럼프 대통령을 훼손하기 위해 무엇이든 할 것입니다. 사람들은 자신이 그를 제거하는 것에 대해 얼마나 진지한지를 깨닫는 것이 좋습니다. 레드에 투표하거나 자유주의 아래에서 고통.,1,EXP
AbuseEval,51336,,@USER 그녀는 BB를 떠나지 않습니다,0,NOTABU
AbuseEval,19299,,@USER 어제 말했어요. 그는 말 그대로 걷는 방부제입니다.,0,NOTABU
AbuseEval,92231,,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 어젯밤에 트위터에 내 트윗이 보이지 않고 많이 볼 수 없다고 통보했습니다 내 팔로워의 트윗 중. 또한 @USER가 지난주에 상원에서 증언하는 동안 내 QFD 금지가 갑자기 사라졌습니다. 내 트윗이 정치를 향해 나아가는 순간, 아무것도 통하지 않습니다!",0,NOTABU
AbuseEval,89287,,유럽과 미국의 총기 규제 로비 URL에서 7 차량 및 트럭 충돌 공격,0,NOTABU
AbuseEval,43565,,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 개가 깽깽 우는 소리. 현지 스테이플이 좋은 평가를 받았을 때 나는 그들에 대한 신뢰를 잃었습니다. 햄버거는 빌어먹을 회색이었다. 맹세. 회색!,0,NOTABU
AbuseEval,32294,,"@USER @USER @USER @USER @USER 예, 그녀는 열렬한 반나치 안티파를 사랑하는 지지자들에게 ""사람들을 지적하는 것을 좋아합니다. 잘 모르겠습니다. 엄한 시선을 줍니까? 사실이 되자, 그녀도 그녀를 원합니다 하수인이 그녀의 ""적""을 야유하거나 장면을 만들거나 그 이상으로 방해합니다.""",0,NOTABU
AbuseEval,82290,,@USER 예 그녀는,0,NOTABU
AbuseEval,16501,,@USER 미국의 많은 사람들이 당신과 당신의 동료가 하는 거짓말의 양에 대해 심각한 우려를 갖고 있습니다.,0,NOTABU
AbuseEval,77354,,@USER 캐릭터 암살은 자유주의자들의 생존 기술이다,0,NOTABU
AbuseEval,67659,,@USER @USER 북쪽 타워 81층에 있었어요. 그녀는 적십자사가 저지른 사기의 한 예입니다. 그들은 엄청난 돈을 모아서 이 여성처럼 도움이 필요한 사람들에게 나누어주지 않았습니다.,0,NOTABU
AbuseEval,60910,,@USER @USER @USER @USER 보수주의자들이 가지고 있는 전략이라는 것을 알고 있습니다.... 작동하지 않는 URL,0,NOTABU
AbuseEval,61158,,@USER @USER 하지만 Friggen Milo처럼 ppl에서 모든 안티파를 사용하려면? 나는 메디케어를 좋아하는 보수주의자들이 정전을 하지 않고 안티파 시위를 위해 밀레니얼 세대로 가는 것을 믿지 않습니다.,1,IMP
AbuseEval,93599,,@USER @USER 자유당은 우리의 유대-기독교 문화를 파괴하고 이 비합리적인 정의로운 과학으로 대체할 계획입니다. URL,0,NOTABU
AbuseEval,27487,,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 새 천년에 살고 있는 과거를 버리는 법을 배워야 합니다.,0,NOTABU
AbuseEval,42633,,@USER 하지만 이미 똥 수당 10kg(EU 노동자들은 씨발 절름발이이기 때문에)은 적절한 오줌 테이크입니다.,1,EXP
AbuseEval,58222,,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #MAGA #Trumps#Warrior #VoteRedToSaveAmerica,0,NOTABU
AbuseEval,79922,,@USER @USER 너무 귀여워요,0,NOTABU
AbuseEval,75184,,@USER @USER @USER - 당신은 이것보다 낫습니다. 당신은 그것의 일부에 대한 당신의 결정을 재고해야 합니다.,0,NOTABU
AbuseEval,95080,,@USER 민주당원은 합당한 모든 것을 얻고 있습니다.,0,NOTABU
AbuseEval,83107,,@USER @USER 확실히 그가 확인된 후 Libs가 그를 괴롭히려는 노력을 기억하기를 바랍니다.,0,NOTABU
AbuseEval,30946,,@USER 아 좌파 진보 민주당원입니다.,0,NOTABU
AbuseEval,39269,,@USER 당신은 훌륭하고 당신을 사랑합니다!,0,NOTABU
AbuseEval,88278,,@USER 도대체 왜 그런 짓을 할까요? 좌파는 이미 나를 충분히 미워한다. 흑인 보수주의자는 이 나라에서 좋아하지 않습니다. 그것 때문에 댓글을 달고 싸웁니다.,1,IMP
AbuseEval,96775,,@USER 역겹다.. 소아성애자,1,EXP
AbuseEval,37967,,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 모든 MAGA 애국자를 팔로우합니다 🇺🇸 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇺,0,NOTABU
AbuseEval,71360,,@USER @USER 우리는 다른 Twitter 서클에서 실행해야 합니다. @USER가 NCAA에 대해 게시할 때마다 현상 유지를 지원하기 위해 목공 작업을 하는 것은 #MAGA American이기 때문입니다.,0,NOTABU
AbuseEval,87523,,@USER 당신은 진보주의자와 민주당원이 이미 그들을 빼앗아 가고 있는 것과 같은 방식을 의미합니까?,0,NOTABU
AbuseEval,57304,,@USER 최고다,0,NOTABU
AbuseEval,10325,,@USER 좋은 사람 같으면? 사람들이 당신을 알게 된다면 당신이 돌볼 가치가 있다는 것을 알게 될까요?,0,NOTABU
AbuseEval,81896,,@USER 나는 지금 당신이 이것을 보게 된다면 매우 많은 헛소리를 하는 사람들을 알고 있지만 오늘 일어난 일에 대해 당신이 책임을 느끼지 않기를 바랍니다. 당신은 이미 너무나 많은 일을 겪었습니다. 당신이 훌륭하다는 것만 알아주세요. 당신을 사랑합니다.,0,NOTABU
AbuseEval,10312,,@USER @USER @USER @USER @USER 턴오버 어시스트가 1/1인 포인트 가드입니다.,0,NOTABU
AbuseEval,32787,,🚂 #MAGA #Patriot #Qanon #WalkAway #WWG1WGA #GodsArmy #대각성 #JESUSLIVES 🇺🇸 @USER @USER #빨간파도 잡아라 #나도 투표했어! #TrumpTrain URL에 있는 모든 것,0,NOTABU
AbuseEval,92802,,"@USER @USER 매우 공정한 지적입니다. 그러나 사실은 여전히 ​​남아 있습니다. 1. Ramos 씨는 모든 스포츠에서 모든 심판/심판이 하는 것처럼 자신의 일을 했습니다. 도적이라고 불릴 자격이 없는 놈이야."" 2. 세레나는 아무리 좋아도 감정에 휘둘리고, 자신을 부끄럽게 만드는 오사카 씨와 경기.""",0,NOTABU
AbuseEval,42934,,"@USER ""당신은 나보다 키가 크고 당신을 보면 항상 설렙니다.""",0,NOTABU
AbuseEval,61581,,@USER @USER @USER @USER @USER @USER 스포츠를 할 때 또는 그들이 빼앗지 않는 그 스포츠의 업적에 대해 알려진 국가를 대표하기로 선택했을 때 스포츠에서 작동하는 방식이기 때문입니다. 그녀의 아이티 유산에서 그들은 스포츠에서 그녀가 대표하는 국가를 사용하고 있습니다.,0,NOTABU
AbuseEval,77777,,@USER 그는 Alt-Left입니다. 그들 중 누구도 논리를 사용하거나 의미가 없습니다,0,NOTABU
AbuseEval,82652,,(당신입니다! 내 기도는 당신이 그렇게 아는 사람과 함께 축복받기를 바랍니다. 당신의 기본적 인권이 보호받을 가치가 있다고 느끼는 사람. 특히 당신의 신은 사생활에 대한 권리를 부여받았습니다.),0,NOTABU
AbuseEval,78431,,@USER @USER @USER @USER @USER 오바마는 매주 시카고에서 살해된 사람들을 한탄하지 않습니다. 시카고는 그의 오래된 발판입니다. 그 가혹한 총기 규제법이 그곳에서 어떻게 작동하는지 그에게 물어보십시오. 그리고 그가 인디애나를 비난하는 것을 지켜보십시오.,1,IMP
AbuseEval,77001,,"#NazisAreBad 그들의 프로그램은 교육, 의료, 운송 및 기타 주요 산업의 국유화를 요구했습니다. 그들은 엄격한 총기 규제 체제를 제정하고 강력하게 시행했습니다. 음란물, 불법, 낙태를 조장하고..."" (3)""",1,EXP
AbuseEval,37615,,#StopBrexit #PeoplesVote @USER와 @USER는 전문가의 말을 들어야 합니다! 🤦🏽‍♀️ URL,0,NOTABU
AbuseEval,25255,,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 아직 안먹었다고....행그리,0,NOTABU
AbuseEval,56826,,"@USER 모피가 내 거시기를 빨 수 있습니다. 이것은 제안이자 모욕입니다""""",1,EXP
AbuseEval,88545,,@USER @USER @USER 남자는 안 낳는다는 뜻인 것 같아요! 그녀가 어떻게 감히,0,NOTABU
AbuseEval,64933,,"@USER @USER 형제""가 당신을 속이게 하지 마십시오! 당신의 공화당원 중 각자는 당신이 좋은 사람이 될 것인지 아니면 #rePUNKlicans가 될 것인지 결정해야 합니다! 알아야 할 필요가 있습니다. 그 kavanaugh는 #ronaldgrump를 있을 수 없는 #naziUSA의 첫 번째 독재자! URL",1,EXP
AbuseEval,49558,,@USER @USER @USER @USER @USER @USER @USER 알겠습니다. 관리자가 이해합니다. 지금 우리 주 예수 그리스도를 통해 어떤 문제와 어려움을 겪든 이겨내시기 바랍니다. #FrancisAglabtin2TulogNaLang,0,NOTABU
AbuseEval,71246,,@USER 당신과 당신의 인맥이 여전히 관련이 있는 동안 가져간 농장과 광산의 일부를 나눠줌으로써 운동을 시작하지 않겠습니까? 그런 식으로; 우리는 우리에 대한 당신의 관심을 보여줄 수 있습니다. 내가 서 있는 곳에서; 당신은 또 다른 쓰라린 정치가일 뿐입니다. 자선은 가정에서 시작됩니다 바바.,1,EXP
AbuseEval,94001,,@USER 그녀는 종류 중 하나입니다,0,NOTABU
AbuseEval,32702,,@USER @USER @USER 맞습니다. Antifa가 얼마나 대단한지 나무와 바위에게 이야기하십시오. 그들은 당신에게 어떤 피드백도 줄 수 없습니다. 사람들은 안티파가 얼마나 병들고 정신이 나갔는지 알 수 있습니다. URL,0,NOTABU
AbuseEval,76815,,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 마찬가지로! ♥,0,NOTABU
AbuseEval,94587,,@USER 나는 지금까지 모든 것에 대해 거품을 내고 있다.. 🤤🤤 ..최고의 젠장. 😏,0,NOTABU
AbuseEval,93372,,"@USER @USER kavanaugh가 실제로 Ro v Wade 또는 총기 규제, 심지어 시민권에 관한 실제 질문에 답변하지 않았다는 사실을 알고 계셨습니까?",0,NOTABU
AbuseEval,60140,,@USER @USER 공정한 지적이지만 나는 밈을 만들지 않았고 큰 정부가 그것을 짜증나게 할 수 없었습니다. 그리고 많은 카운티의 정치와 경제에 간섭합니다. 그는 안티파 흑인 삶의 문제에 자금을 지원하여 우리 국민을 분열시키려고 시도하고 나라를 분열시키려고 합니다 URL,1,IMP
AbuseEval,76453,,@USER @USER @USER @USER 가짜 이야기를 만들어내는 진보주의자들을 조롱할 수 있습니다.,0,NOTABU
AbuseEval,99494,,"@USER 안녕하세요, 푸에르토리코 🇵🇷에 있었지만 결코 나눠주지 않은 물품으로 가득 찬 보관함을 최근에 찾았습니다. 시장에게 문의하세요.",0,NOTABU
AbuseEval,74027,,@USER @USER 그리고 그는 뮬러 특검을 대신해 서류에 서명하고 있습니다.,0,NOTABU
AbuseEval,63799,,Keep Texas RED #Cruz 🇺🇸 우리는 MAGA 캠페인입니다,0,NOTABU
AbuseEval,90734,,@USER @USER @USER @USER @USER @USER @USER @USER @USER JRM PM은 안 하는게 나을듯... 😁,0,NOTABU
AbuseEval,46961,,@USER 악의적인 단계입니다. 공화당은 청문회에서 사전에 변호했고 자유당은 거짓말쟁이를 '제거'하고 공화당이 Feinstein의 '정보' 때문에 그를 변호하고 있다고 주장했습니다. 진짜 여자는 남자에 대해 거짓말을 하지 않는다. #명예로운 #판사 #Kavanaugh,1,EXP
AbuseEval,46009,,@USER 구글 반미? URL,0,NOTABU
AbuseEval,23495,,.... 그렇게 시작됩니다. <<<< 보수당에 대한 대규모 검열 운동에서 보수당에 대한 불공정하고 편향되고 부당한 표적화 . >>>> #Pray4TheUSA #Pray4Revival,1,EXP
AbuseEval,90091,,@USER @USER 총기 안전 개혁? 정확히 무엇을 의미합니까? 총기 규제를 말씀하시는 건가요?,0,NOTABU
AbuseEval,29875,,@USER 정말 존경합니다. 나는 당신이 우리의 젊음과 문화에 대해 하는 일을 사랑합니다. 국민을 사랑해주셔서 감사합니다. 당신은 사랑 받고 감사합니다. 축복이 당신을 배가시켰습니다!,0,NOTABU
AbuseEval,61768,,#POTUS45가 #MAGA #Trump2020 URL의 기회를 갖기를 원한다면 11월에 투표할 캘린더를 표시하라는 알림입니다.,0,NOTABU
